,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
254,Issa Kaboré,249,Marseille,22," D(R),M(R)  ",9(13),1022,0,0.6,19.2,81.6,0.5,0.5,0.0,6.57,1,1,0,0.4,0.1,0,1.0,0.9,0.1,0.6,1.5,1.5,0.5,1.1,0.1,0.9,0.5,0.0,0,Right-Back,"May 12, 2001",22,Burkina Faso,€7.00m
255,Steve Mounié,2332,Brest,28, FW  ,20(3),1662,0,0.6,19.3,56.2,0.0,0.1,0.0,7.07,6,2,0,2.6,6.6,2,0.4,1.1,0.4,1.2,2.3,0.6,0.1,1.6,0.0,0.9,0.4,0.3,0,Centre-Forward,"Sep 29, 1994",28,Benin,€5.00m
256,Franck Honorat,2332,Brest,26," M(LR),FW  ",29(4),2546,5,2.7,24.6,75.0,2.2,0.7,0.0,7.0,6,1,0,1.4,0.4,3,0.5,0.5,0.3,0.6,1.7,1.2,0.6,0.7,0.0,0.5,0.5,0.1,0,Right Winger,"Aug 11, 1996",26,France,€10.00m
257,Pierre Lees-Melou,2332,Brest,30, M(CLR)  ,32,2773,5,0.5,44.2,83.9,0.2,5.5,0.1,6.99,5,10,1,1.3,0.6,3,0.7,1.5,0.0,0.6,0.9,3.0,1.6,1.3,0.0,1.3,2.1,0.4,0,Defensive Midfield,"May 25, 1993",30,France,€4.00m
258,Romain Del Castillo,2332,Brest,27," AM(CLR),FW  ",16(11),1429,6,1.3,20.3,72.3,1.2,0.9,0.1,6.88,6,2,0,1.3,0.7,2,1.0,0.9,0.0,1.1,1.7,1.4,0.4,0.7,0.0,0.2,0.7,0.0,0,Right Winger,"Mar 29, 1996",27,France,€3.00m
259,Brendan Chardonnet,2332,Brest,28, D(C)  ,27(3),2489,0,0.3,43.5,80.8,0.1,4.9,0.0,6.79,0,6,0,0.5,3.1,0,0.1,0.9,0.0,0.1,0.2,1.5,2.1,1.3,0.3,2.8,0.6,0.6,1,Centre-Back,"Dec 22, 1994",28,France,€5.00m
260,Jérémy Le Douaron,2332,Brest,25," AM(L),FW  ",24(8),2080,3,0.5,11.0,73.0,0.2,0.1,0.0,6.73,10,1,0,1.7,1.9,2,0.7,1.1,0.3,1.1,2.3,0.5,0.3,1.0,0.0,0.8,0.8,0.1,0,Left Winger,"Apr 21, 1998",25,France,€4.50m
261,Marco Bizot,2332,Brest,32, GK  ,37,3330,0,0.0,25.2,68.2,0.0,6.2,0.0,6.7,0,4,0,0.0,0.1,3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Goalkeeper,"Mar 10, 1991",32,Netherlands,€3.50m
262,Lilian Brassier,2332,Brest,23, D(CL)  ,35(1),3094,0,0.2,41.5,78.2,0.2,4.4,0.0,6.66,0,5,0,0.6,1.7,0,0.4,0.4,0.0,0.4,0.6,1.2,1.5,1.2,0.7,3.4,0.3,0.5,0,Centre-Back,"Nov 2, 1999",23,France,€5.00m
263,Mahdi Camara,2332,Brest,24," D(CR),DMC  ",20(11),1825,0,0.3,21.8,84.2,0.0,0.5,0.0,6.63,2,4,1,0.8,0.6,0,0.8,1.0,0.0,0.5,0.9,2.0,1.3,0.7,0.0,0.5,0.6,0.1,0,Central Midfield,"Jun 30, 1998",25,France,€3.00m
264,Jean-Kévin Duverne,2332,Brest,25, D(CLR)  ,27(7),2514,0,0.3,32.9,73.9,0.3,2.5,0.0,6.54,0,2,0,0.1,1.0,0,0.8,0.6,0.1,0.6,1.1,2.1,0.8,1.1,0.1,1.7,0.9,0.1,0,Centre-Back,"Jul 12, 1997",25,Haiti,€4.00m
265,Noah Fadiga,2332,Brest,23, D(R)  ,16(5),1312,0,0.1,23.9,79.9,0.1,0.7,0.0,6.52,1,2,0,0.5,0.4,1,0.9,0.9,0.0,0.3,1.1,1.4,1.2,1.0,0.2,0.7,0.6,0.3,0,Right-Back,"Dec 3, 1999",23,Senegal,€1.20m
266,Haris Belkebla,2332,Brest,29, DMC  ,30(8),2658,0,0.3,31.7,85.5,0.1,1.4,0.0,6.5,2,3,0,0.3,0.5,0,0.3,1.3,0.0,0.7,1.0,2.1,1.4,0.9,0.1,0.4,1.1,0.2,0,Central Midfield,"Jan 28, 1994",29,Algeria,€3.00m
267,Hugo Magnetti,2332,Brest,25, DMC  ,19(13),1688,2,0.4,22.8,84.8,0.2,1.6,0.0,6.46,1,2,0,0.5,0.2,0,0.7,0.8,0.0,0.5,0.7,1.3,0.8,0.5,0.0,0.4,1.3,0.0,0,Central Midfield,"May 30, 1998",25,France,€2.00m
268,Mathias Pereira Lage,2332,Brest,26, M(CLR)  ,16(8),1272,1,0.6,14.5,71.3,0.3,0.7,0.0,6.45,2,2,0,0.9,0.9,0,0.4,1.1,0.0,0.8,1.0,0.8,0.6,1.0,0.0,0.5,0.8,0.0,0,Left Winger,"Nov 30, 1996",26,France,€2.00m
269,Yunis Abdelhamid,950,Reims,35, D(C)  ,37,3330,2,0.4,54.3,83.1,0.0,2.9,0.0,6.94,1,6,0,0.9,2.5,1,0.6,0.8,0.1,0.6,0.7,2.2,1.7,1.3,0.6,3.1,0.4,0.7,0,Centre-Back,"Sep 28, 1987",35,Morocco,€700k
270,Yehvann Diouf,950,Reims,23, GK  ,31,2790,0,0.0,28.0,76.4,0.0,6.2,0.0,6.94,0,2,0,0.0,0.5,2,0.1,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0,Goalkeeper,"Nov 16, 1999",23,France,€8.00m
271,Folarin Balogun,950,Reims,21, FW  ,34(3),3013,2,1.0,14.8,72.5,0.2,0.3,0.0,6.9,21,5,0,3.5,0.4,4,0.9,1.5,0.8,2.0,2.5,0.2,0.1,1.0,0.0,0.4,0.5,0.0,0,Centre-Forward,"Jul 3, 2001",21,United States,€30.00m
272,Azor Matusiwa,950,Reims,25, DMC  ,29(1),2492,0,0.8,53.3,85.7,0.0,3.8,0.0,6.89,0,4,0,0.4,1.1,0,0.5,1.1,0.0,0.4,0.8,2.2,1.5,1.4,0.0,1.6,0.8,0.4,0,Defensive Midfield,"Apr 28, 1998",25,Netherlands,€7.50m
273,Junya Ito,950,Reims,30," AM(LR),FW  ",34(1),2930,5,1.9,25.8,71.3,1.4,0.5,0.1,6.89,6,3,1,1.2,0.8,3,1.8,1.2,0.9,1.3,2.5,1.1,0.2,0.6,0.0,0.1,1.1,0.0,0,Right Winger,"Mar 9, 1993",30,Japan,€10.00m
274,Marshall Munetsi,950,Reims,27," D(C),M(C)  ",31(3),2708,3,0.9,25.3,75.3,0.1,1.1,0.0,6.88,7,6,0,2.0,1.7,0,0.6,1.1,0.1,0.5,1.6,1.7,0.8,1.9,0.1,1.1,0.8,0.3,0,Central Midfield,"Jun 22, 1996",27,Zimbabwe,€9.00m
275,Alexis Flips,950,Reims,23, M(CLR)  ,28(5),1998,6,1.3,25.2,72.6,1.2,1.6,0.2,6.82,4,3,1,1.6,0.4,2,0.4,0.7,0.1,0.7,1.8,1.5,0.7,0.7,0.1,0.3,1.1,0.2,0,Left Winger,"Jan 18, 2000",23,France,€6.00m
276,Emmanuel Agbadou,950,Reims,26," D(C),DMC  ",27(2),2390,3,0.4,51.1,86.0,0.0,3.7,0.2,6.79,0,5,3,0.8,2.1,1,0.3,0.2,0.0,0.4,0.8,2.4,1.1,1.0,0.2,3.6,0.8,0.5,1,Centre-Back,"Jun 17, 1997",26,Cote d'Ivoire,€7.50m
277,Jens Cajuste,950,Reims,23, DMC  ,14(17),1529,1,0.5,23.5,82.8,0.0,1.5,0.0,6.61,3,7,1,0.9,0.4,0,1.3,0.9,0.0,0.7,0.9,1.5,0.6,1.1,0.1,0.7,0.7,0.2,0,Central Midfield,"Aug 10, 1999",23,Sweden,€6.00m
278,Thomas Foket,950,Reims,28," D(LR),M(R)  ",23(1),1983,1,1.0,41.5,82.9,0.5,1.8,0.0,6.61,0,0,0,0.1,0.5,0,0.4,0.9,0.1,0.8,1.2,1.5,1.4,1.1,0.3,0.9,1.2,0.3,0,Right-Back,"Sep 25, 1994",28,Belgium,€5.00m
279,Thibault De Smet,950,Reims,25," D(L),M(L)  ",20(2),1762,1,0.5,40.0,79.0,0.5,1.5,0.0,6.6,0,2,0,0.0,1.4,0,0.2,0.4,0.1,0.4,0.9,1.1,0.9,1.1,0.1,1.6,1.2,0.2,0,Left-Back,"Jun 5, 1998",25,Belgium,€3.00m
280,Kamory Doumbia,950,Reims,20, AM(C)  ,13(13),1158,2,0.7,20.0,81.9,0.0,0.7,0.1,6.5,2,0,0,1.0,0.3,0,0.7,0.3,0.0,0.8,1.3,1.2,0.5,0.6,0.0,0.1,1.0,0.0,0,Attacking Midfield,"Feb 18, 2003",20,Mali,€2.50m
281,Dion Lopy,950,Reims,21, DMC  ,16(13),1377,1,0.5,25.2,85.5,0.0,2.1,0.0,6.43,0,4,2,0.6,0.6,0,0.6,0.9,0.0,0.6,1.0,1.6,0.8,1.1,0.0,0.6,1.3,0.1,0,Defensive Midfield,"Feb 2, 2002",21,Senegal,€4.00m
282,Arbër Zeneli,950,Reims,28," AM(LR),FW  ",12(11),1003,2,1.0,15.8,76.3,0.4,0.4,0.1,6.39,0,0,0,1.3,0.2,1,0.7,0.5,0.1,1.0,2.0,0.4,0.1,0.3,0.0,0.1,0.3,0.0,0,Left Winger,"Feb 25, 1995",28,Kosovo,€3.50m
283,Mitchell van Bergen,950,Reims,23," AM(LR),FW  ",6(22),889,1,0.7,8.5,78.7,0.5,0.1,0.0,6.35,0,1,0,0.9,0.2,0,0.5,0.3,0.1,0.4,0.9,0.6,0.2,0.4,0.0,0.3,0.4,0.1,0,Right Winger,"Aug 27, 1999",23,Netherlands,€1.20m
284,Maxime Busi,950,Reims,23," D(R),M(R)  ",11(10),1041,1,0.3,22.9,75.3,0.4,1.4,0.0,6.34,0,4,0,0.1,0.7,1,0.3,0.3,0.0,0.2,0.8,1.0,0.7,0.9,0.2,1.0,0.8,0.3,0,Right-Back,"Oct 14, 1999",23,Belgium,€2.50m
285,Nabil Bentaleb,614,Angers,28, M(C)  ,29(1),2492,4,1.1,58.3,85.2,0.7,4.0,0.1,7.03,4,5,1,1.4,1.0,4,2.1,1.8,0.0,1.2,1.5,2.5,1.5,1.3,0.1,0.9,0.8,0.4,0,Defensive Midfield,"Nov 24, 1994",28,Algeria,€7.00m
286,Himad Abdelli,614,Angers,23," AM(CL),FW  ",24(6),2141,2,1.2,40.1,85.1,0.4,2.1,0.1,6.78,2,3,0,0.8,0.6,3,1.4,1.0,0.0,0.7,1.2,2.1,0.9,1.4,0.0,0.4,1.2,0.0,0,Attacking Midfield,"Nov 17, 1999",23,Algeria,€2.50m
287,Yan Valery,614,Angers,24," D(CR),M(R)  ",30,2504,0,0.4,33.5,78.2,0.6,1.7,0.0,6.57,0,3,0,0.4,1.2,0,1.1,0.7,0.0,1.0,1.2,1.8,1.1,1.5,0.3,2.6,0.6,0.5,0,Right-Back,"Feb 22, 1999",24,Tunisia,€2.00m
288,Miha Blazic,614,Angers,30, D(C)  ,22(2),1980,0,0.0,49.0,87.6,0.0,3.7,0.0,6.42,2,4,0,0.3,1.9,0,0.0,0.7,0.0,0.0,0.1,0.3,0.9,0.5,0.5,3.2,0.3,0.8,1,Centre-Back,"May 8, 1993",30,Slovenia,€1.80m
289,Paul Bernardoni,614,Angers,26, GK  ,27,2430,0,0.0,20.0,58.3,0.0,4.0,0.0,6.4,0,0,0,0.0,0.3,1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0,Goalkeeper,"Apr 18, 1997",26,France,€2.50m
290,Souleyman Doumbia,614,Angers,26," D(L),M(L)  ",21(3),1793,0,0.5,31.3,80.5,0.5,0.9,0.0,6.39,0,2,1,0.3,0.8,0,1.1,0.8,0.1,0.4,1.2,1.9,1.1,1.1,0.4,0.8,0.6,0.1,0,Left-Back,"Sep 24, 1996",26,Cote d'Ivoire,€2.50m
291,Abdallah Sima,614,Angers,22," AM(R),FW  ",19(15),1833,1,0.5,10.3,76.1,0.1,0.1,0.0,6.38,5,0,0,1.1,1.3,0,0.6,0.7,0.4,0.9,1.8,0.6,0.1,0.9,0.0,0.5,0.4,0.0,1,Right Winger,"Jun 17, 2001",22,Senegal,€6.00m
292,Adrien Hunou,614,Angers,29," AM(CLR),FW  ",28(6),2248,1,0.5,21.1,78.0,0.1,0.3,0.0,6.37,4,2,0,1.3,0.6,0,0.4,1.3,0.1,0.7,1.7,1.1,0.2,0.4,0.0,0.2,0.9,0.0,0,Centre-Forward,"Jan 19, 1994",29,France,€2.50m
293,Cédric Hountondji,614,Angers,29, D(C)  ,35(1),3097,0,0.1,39.9,86.8,0.0,2.2,0.0,6.37,0,7,0,0.3,1.8,0,0.0,0.3,0.0,0.1,0.2,1.4,1.6,1.2,0.6,3.5,0.3,0.6,2,Centre-Back,"Jan 19, 1994",29,Benin,€2.00m
294,Pierrick Capelle,614,Angers,36," D(L),M(CLR)  ",15(11),1424,3,0.5,24.9,86.6,0.5,1.0,0.0,6.36,0,8,0,0.6,0.5,0,0.5,0.2,0.0,0.8,1.3,1.4,0.6,1.2,0.0,0.8,1.3,0.1,0,Central Midfield,"Apr 15, 1987",36,France,€250k
295,Batista Mendy,614,Angers,23," D(C),DMC  ",35,2871,0,0.5,40.5,86.7,0.1,1.9,0.1,6.35,0,6,1,0.4,0.8,0,1.1,1.2,0.0,0.8,0.7,2.0,0.6,1.9,0.0,0.7,0.5,0.2,0,Defensive Midfield,"Jan 12, 2000",23,France,€3.00m
296,Amine Salama,614,Angers,22, FW  ,12(13),1245,1,0.4,12.3,75.9,0.1,0.1,0.0,6.35,3,1,0,1.0,0.3,0,0.9,0.4,0.2,0.8,1.9,0.4,0.4,0.3,0.0,0.1,0.4,0.1,0,Centre-Forward,"Jul 18, 2000",22,France,€1.50m
297,Sada Thioub,614,Angers,28," D(R),M(LR)  ",11(16),1056,2,0.6,16.9,82.5,0.6,0.3,0.0,6.26,1,3,0,0.3,0.2,0,0.6,0.2,0.0,0.7,0.6,0.7,0.3,0.5,0.0,0.1,0.3,0.0,0,Right Winger,"Jun 1, 1995",28,Senegal,€1.20m
298,Abdoulaye Bamba,614,Angers,33," D(CLR),M(R)  ",12(9),1359,0,0.2,30.9,88.9,0.1,1.2,0.0,6.2,0,2,0,0.0,0.8,0,0.2,0.6,0.2,0.2,0.4,1.0,0.9,0.5,0.3,1.7,0.1,0.1,0,Centre-Back,"Apr 25, 1990",33,Cote d'Ivoire,€400k
299,Rony Lopes,229,Troyes,27," AM(CLR),FW  ",29(3),2360,5,1.6,23.5,75.2,1.1,1.3,0.1,6.87,7,2,0,1.8,0.6,2,1.4,1.0,0.0,1.2,1.4,0.8,0.3,0.6,0.0,0.3,0.8,0.1,0,Right Winger,"Dec 28, 1995",27,Portugal,€4.00m
300,Rominigue Kouamé,229,Troyes,26, DMC  ,31(1),2669,1,0.7,43.6,89.1,0.1,2.3,0.1,6.77,1,9,0,0.8,0.7,1,1.6,1.5,0.0,0.8,1.2,1.4,1.5,1.6,0.0,1.4,0.8,0.3,0,Central Midfield,"Dec 17, 1996",26,Mali,€4.50m
301,Mama Baldé,229,Troyes,27," D(R),M(CLR),FW  ",30(4),2672,3,0.6,16.7,68.1,0.1,0.6,0.0,6.73,12,4,2,2.2,1.3,3,1.6,1.4,0.6,2.0,3.6,1.4,0.3,1.1,0.0,0.4,0.4,0.1,0,Centre-Forward,"Nov 6, 1995",27,Guinea-Bissau,€8.00m
302,Xavier Chavalerin,229,Troyes,32," DMC,M(L)  ",25(9),2422,2,0.6,30.0,83.7,0.3,1.3,0.1,6.62,4,3,0,0.8,0.5,0,0.3,0.4,0.1,0.4,0.7,2.4,1.2,0.9,0.0,0.6,1.3,0.2,0,Central Midfield,"Mar 7, 1991",32,France,€1.50m
303,Gauthier Gallon,229,Troyes,30, GK  ,30,2668,0,0.0,26.8,61.1,0.0,4.6,0.0,6.6,0,3,1,0.0,0.5,1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.2,0.1,0.0,0,Goalkeeper,"Apr 23, 1993",30,France,€2.00m
304,Jackson Porozo,229,Troyes,22, D(C)  ,17(5),1616,0,0.1,28.2,81.6,0.0,1.1,0.0,6.59,2,3,0,1.0,2.1,1,0.3,0.8,0.0,0.3,0.5,1.5,1.5,1.3,0.2,3.3,0.8,0.8,0,Centre-Back,"Aug 4, 2000",22,Ecuador,€3.00m
305,Renaud Ripart,229,Troyes,30," D(R),M(CLR),FW  ",15(11),1319,1,0.8,16.7,70.0,0.1,0.2,0.0,6.55,4,4,0,1.5,2.2,0,0.4,1.0,0.2,0.8,1.2,1.5,0.3,1.0,0.0,0.2,1.3,0.1,0,Right Winger,"Mar 14, 1993",30,France,€2.50m
306,Abdu Conté,229,Troyes,25," D(CL),M(L)  ",15(4),1317,2,0.7,30.9,79.8,0.5,1.4,0.1,6.46,1,1,0,0.2,0.8,0,0.1,0.6,0.2,0.3,0.5,1.3,0.3,0.6,0.5,1.1,0.5,0.3,0,Left-Back,"Mar 24, 1998",25,Portugal,€2.00m
307,Yasser Larouci,229,Troyes,22," D(L),M(L)  ",21(9),1800,1,0.6,20.8,77.0,0.3,0.4,0.1,6.45,1,1,0,0.3,0.7,0,1.3,1.0,0.1,1.2,1.4,0.8,0.9,0.5,0.1,1.3,0.3,0.0,1,Left-Back,"Jan 1, 2001",22,Algeria,€3.50m
308,Yoann Salmier,229,Troyes,30, D(C)  ,31(1),2652,0,0.2,44.9,83.0,0.0,2.5,0.0,6.43,1,5,1,0.4,1.7,0,0.2,0.9,0.0,0.2,0.3,1.6,1.2,0.9,0.4,3.8,0.4,0.6,0,Centre-Back,"Nov 21, 1992",30,French Guiana,€2.00m
309,Wilson Odobert,229,Troyes,18, AM(CL)  ,19(13),1767,2,0.7,15.4,79.8,0.3,0.4,0.0,6.43,4,0,0,0.8,0.2,0,1.0,0.5,0.1,0.8,1.5,0.6,0.5,0.3,0.0,0.2,0.5,0.0,0,Left Winger,"Nov 28, 2004",18,France,€6.00m
310,Adil Rami,229,Troyes,37, D(C)  ,18(2),1600,1,0.2,35.9,85.1,0.1,3.7,0.0,6.41,0,2,0,0.5,1.5,0,0.2,0.7,0.1,0.0,0.4,1.0,1.3,0.5,0.2,3.7,0.8,0.8,0,Centre-Back,"Dec 27, 1985",37,France,€250k
311,Thierno Baldé,229,Troyes,21," D(R),M(R)  ",25(6),2161,1,0.6,23.8,83.1,0.2,0.5,0.0,6.38,0,1,0,0.2,0.3,0,1.2,1.1,0.1,0.5,1.2,0.9,0.7,0.3,0.2,1.2,0.4,0.1,0,Right-Back,"Jun 10, 2002",21,France,€4.00m
312,Erik Palmer-Brown,229,Troyes,26, D(C)  ,36(2),3194,0,0.2,37.5,84.7,0.0,1.9,0.0,6.34,0,5,0,0.3,1.5,0,0.2,0.3,0.0,0.4,0.3,1.1,0.7,0.8,0.5,4.1,0.4,0.8,1,Centre-Back,"Apr 24, 1997",26,United States,€2.50m
313,Andreas Bruus,229,Troyes,24," D(R),M(R)  ",18(9),1626,2,0.8,17.4,72.3,0.6,0.6,0.0,6.26,0,2,0,0.4,0.1,0,0.6,0.3,0.1,0.1,0.9,0.4,0.6,0.4,0.0,0.8,0.4,0.1,0,Right-Back,"Jan 16, 1999",24,Denmark,€2.00m
314,Iké Ugbo,229,Troyes,24, FW  ,9(16),889,1,0.1,5.4,70.6,0.0,0.0,0.0,6.2,2,0,0,0.6,0.4,0,0.2,0.4,0.2,0.3,0.7,0.2,0.1,0.5,0.0,0.2,0.3,0.1,0,Centre-Forward,"Sep 21, 1998",24,Canada,€3.00m
