,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
257,Hannes Wolf,134,Borussia M.Gladbach,24, M(CLR)  ,4(14),441,1,0.3,9.4,82.2,0.0,0.2,0.0,6.25,1,0,0,0.4,0.2,0,0.3,0.7,0.1,0.7,0.4,0.6,0.2,0.4,0.0,0.5,0.4,0.0,0,FW,"Apr 16, 1999",24,Austria,€3.00m
258,Nathan Ngoumou,134,Borussia M.Gladbach,23, AM(R)  ,7(13),692,0,0.2,9.5,76.8,0.3,0.1,0.0,6.23,1,0,0,0.7,0.4,0,0.4,0.3,0.2,0.2,0.9,0.6,0.1,0.4,0.0,0.2,0.3,0.0,0,FW,"Mar 14, 2000",23,France,€5.00m
259,Patrick Herrmann,134,Borussia M.Gladbach,32," M(LR),FW  ",0(21),151,0,0.2,4.4,73.9,0.1,0.1,0.0,6.04,1,2,0,0.3,0.1,0,0.0,0.2,0.0,0.2,0.0,0.3,0.1,0.2,0.0,0.0,0.1,0.0,0,FW,"Feb 12, 1991",32,Germany,€1.50m
260,Florian Kainz,282,FC Koln,30, AM(CLR)  ,31(1),2372,10,2.2,28.7,72.6,2.3,1.7,0.2,7.06,6,4,1,1.7,0.3,3,1.0,1.3,0.0,1.1,1.2,0.7,1.0,0.9,0.0,0.7,0.6,0.2,0,AM,"Oct 24, 1992",30,Austria,€5.00m
261,Ellyes Skhiri,282,FC Koln,28, DMC  ,32,2857,1,0.8,52.7,88.4,0.1,2.1,0.0,7.04,7,5,0,1.0,1.3,2,0.8,0.3,0.1,0.6,0.8,2.5,1.8,1.1,0.0,1.3,1.3,0.4,0,DM,"May 10, 1995",28,Tunisia,€13.00m
262,Jonas Hector,282,FC Koln,33," D(L),M(CL)  ",32,2826,2,1.0,44.7,79.7,0.5,2.0,0.0,6.99,0,3,0,0.8,1.8,1,1.0,2.4,0.0,0.6,1.1,3.5,1.2,0.7,0.3,2.1,1.5,0.3,0,D,"May 27, 1990",33,Germany,€3.50m
263,Timo Hübers,282,FC Koln,26, D(C)  ,28(1),2558,0,0.1,58.4,82.4,0.0,3.2,0.0,6.89,3,8,0,0.5,3.3,1,0.2,0.8,0.0,0.1,0.3,1.5,2.0,1.1,0.6,5.1,1.0,0.4,1,D,"Jul 20, 1996",26,Germany,€8.50m
264,Eric Martel,282,FC Koln,21, DMC  ,23(6),2024,1,0.2,29.8,79.7,0.2,0.8,0.0,6.68,1,6,0,1.0,2.0,0,0.2,0.9,0.0,0.9,1.2,2.3,1.1,1.4,0.0,1.5,1.0,0.3,0,DM,"Apr 29, 2002",21,Germany,€9.00m
265,Steffen Tigges,282,FC Koln,24, FW  ,17(13),1598,1,0.6,10.9,58.9,0.1,0.2,0.0,6.59,6,1,0,1.2,2.2,2,0.3,0.4,0.3,0.7,1.1,0.4,0.3,0.4,0.0,0.6,0.3,0.1,0,FW,"Jul 31, 1998",24,Germany,€3.50m
266,Dejan Ljubicic,282,FC Koln,25, M(CR)  ,20(7),1724,1,1.0,20.9,77.1,0.3,1.0,0.1,6.55,5,3,0,1.3,0.3,1,0.7,0.4,0.2,0.6,1.4,0.9,0.3,1.0,0.0,0.2,1.0,0.0,0,DM,"Oct 8, 1997",25,Austria,€10.00m
267,Linton Maina,282,FC Koln,24," M(CLR),FW  ",27(6),2258,7,1.1,17.6,77.3,0.4,0.2,0.0,6.49,3,1,0,1.1,0.0,1,0.7,0.6,0.5,0.8,1.7,0.5,0.2,0.5,0.0,0.3,0.7,0.0,0,FW,"Jun 23, 1999",24,Germany,€6.00m
268,Jan Thielmann,282,FC Koln,21," AM(CLR),FW  ",6(17),858,2,0.4,8.6,67.5,0.5,0.2,0.0,6.48,2,5,0,0.6,0.6,1,0.8,0.8,0.4,0.5,1.7,0.4,0.4,0.6,0.0,0.2,0.4,0.1,0,D,"May 26, 2002",21,Germany,€6.50m
269,Benno Schmitz,282,FC Koln,28, D(CLR)  ,30(1),2431,0,0.6,35.5,63.6,0.7,1.8,0.0,6.46,1,6,0,0.3,1.0,0,0.1,0.6,0.0,0.3,0.8,2.1,0.8,1.0,0.1,1.8,1.3,0.1,2,D,"Nov 17, 1994",28,Germany,€3.00m
270,Anthony Modeste,44,Borussia Dortmund,35, FW  ,7(12),807,1,0.4,6.4,59.5,0.1,0.0,0.0,6.44,2,4,0,1.2,1.7,0,0.0,0.4,0.3,0.5,0.9,0.2,0.1,0.7,0.0,1.1,0.2,0.0,0,FW,"Apr 14, 1988",35,France,€700k
271,Marvin Schwäbe,282,FC Koln,28, GK  ,34,3060,0,0.0,37.4,76.7,0.0,5.8,0.0,6.33,0,1,0,0.0,0.2,1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0,GK,"Apr 25, 1995",28,Germany,€7.00m
272,Denis Huseinbasic,282,FC Koln,21, AM(C)  ,7(17),782,1,0.2,11.2,79.5,0.0,0.3,0.0,6.3,4,3,0,0.7,0.3,0,0.3,0.3,0.0,0.8,1.0,1.0,0.2,0.6,0.0,0.2,0.6,0.1,0,M,"Jul 3, 2001",21,Bosnia-Herzegovina,€5.00m
273,Kingsley Schindler,282,FC Koln,29," D(R),M(R),FW  ",8(21),1072,1,0.3,13.8,70.8,0.2,0.5,0.0,6.29,0,4,0,0.4,0.8,0,0.3,0.4,0.1,0.5,0.9,0.8,0.5,0.4,0.0,0.8,0.3,0.1,0,D,"Jul 12, 1993",29,Ghana,€1.00m
274,Sargis Adamyan,282,FC Koln,30," AM(CLR),FW  ",4(20),634,2,0.3,6.6,71.7,0.2,0.2,0.0,6.26,1,3,0,0.9,0.5,0,0.3,0.3,0.2,0.7,1.2,0.6,0.2,0.7,0.0,0.2,0.4,0.0,0,FW,"May 23, 1993",30,Armenia,€1.00m
