,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
260,Kingsley Ehizibue,86,Udinese,28," D(R),M(R)  ",16(11),1534,0,0.3,17.0,75.5,0.3,0.6,0.0,6.47,2,7,0,0.5,0.6,1,0.5,0.7,0.0,0.4,0.7,1.7,0.4,1.2,0.1,1.3,0.6,0.1,0,D,"May 25, 1995",28,Netherlands,€2.50m
261,Enzo Ebosse,86,Udinese,24, D(C)  ,9(11),919,0,0.1,24.1,84.4,0.1,1.9,0.0,6.31,0,3,0,0.2,0.8,0,0.2,0.2,0.1,0.2,0.4,0.8,0.6,0.5,0.0,1.2,0.2,0.3,0,D,"Mar 11, 1999",24,Cameroon,€4.50m
262,Ilija Nestorovski,86,Udinese,33, FW  ,5(16),626,1,0.1,7.7,71.6,0.0,0.2,0.1,6.31,2,3,0,0.7,0.6,0,0.1,1.0,0.2,0.1,0.7,0.3,0.1,0.9,0.0,0.5,0.3,0.0,0,FW,"Mar 12, 1990",33,North Macedonia,€400k
263,Tolgay Arslan,86,Udinese,32, M(C)  ,12(24),1197,0,0.4,15.8,83.2,0.1,1.3,0.0,6.28,1,3,0,0.7,0.2,0,0.4,1.0,0.0,0.5,0.7,0.8,0.3,0.4,0.0,0.2,0.7,0.0,0,M,"Aug 16, 1990",32,Germany,€1.40m
264,Simone Bastoni,1501,Spezia,26," D(L),DMC,M(L)  ",15(4),1198,4,0.9,23.6,69.3,1.1,0.9,0.1,6.65,2,7,0,1.2,0.6,0,0.4,0.6,0.1,0.7,1.1,2.5,0.4,1.5,0.1,0.7,0.9,0.3,0,M,"Nov 5, 1996",26,Italy,€6.50m
265,Emil Holm,1501,Spezia,23, M(R)  ,17(3),1398,1,0.7,20.7,61.4,0.4,0.4,0.0,6.64,1,4,0,0.8,3.3,1,0.9,0.8,0.1,1.1,2.4,1.3,0.5,1.1,0.0,1.7,0.8,0.3,0,M,"May 13, 2000",23,Sweden,€5.00m
266,Ethan Ampadu,1501,Spezia,22," D(C),DMC  ",31,2649,1,0.4,47.9,81.5,0.2,3.0,0.1,6.63,0,8,1,0.5,2.0,1,0.3,0.6,0.0,0.2,0.6,2.1,1.2,1.4,0.5,2.9,0.8,0.7,0,DM,"Sep 14, 2000",22,Wales,€9.00m
267,Bartlomiej Dragowski,1501,Spezia,25, GK  ,34,2948,1,0.0,29.8,64.3,0.0,5.6,0.0,6.58,0,1,0,0.0,0.3,6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0,GK,"Aug 19, 1997",25,Poland,€4.50m
268,Kevin Agudelo,1501,Spezia,24," AM(CR),FW  ",23(11),2140,1,0.8,20.2,75.5,0.2,0.5,0.1,6.53,0,5,0,0.8,0.5,1,1.5,1.0,0.1,1.6,1.7,2.1,0.3,1.0,0.0,0.2,1.0,0.1,0,AM,"Nov 14, 1998",24,Colombia,€3.00m
269,Mehdi Bourabia,1501,Spezia,31, M(C)  ,36(1),2796,3,1.0,32.5,79.9,0.4,1.2,0.1,6.52,1,3,0,0.9,0.6,0,0.8,0.5,0.0,0.7,1.5,1.1,0.9,0.9,0.0,1.5,0.6,0.3,0,M,"Aug 7, 1991",31,Morocco,€1.30m
270,Arkadiusz Reca,1501,Spezia,28," D(L),M(L)  ",24(6),2171,1,0.8,28.3,71.5,0.9,1.3,0.0,6.51,1,5,0,0.7,0.6,0,0.6,0.5,0.1,0.3,1.3,1.5,0.8,1.1,0.1,1.7,0.4,0.2,0,D,"Jun 17, 1995",28,Poland,€3.00m
271,Kelvin Amian,1501,Spezia,25," D(CLR),M(R)  ",26(4),2374,1,0.6,28.2,75.3,0.4,1.2,0.0,6.44,0,5,1,0.9,1.1,0,0.5,0.2,0.0,0.6,0.8,1.8,0.7,1.2,0.3,2.5,0.2,0.4,0,D,"Feb 8, 1998",25,France,€3.80m
272,Mattia Caldara,1501,Spezia,29, D(C)  ,13(7),1251,0,0.1,29.4,77.0,0.0,1.5,0.0,6.4,0,6,0,0.6,1.8,0,0.1,0.5,0.1,0.2,0.5,1.2,0.9,0.8,0.6,4.3,0.6,0.8,1,D,"May 5, 1994",29,Italy,€2.00m
273,Albin Ekdal,1501,Spezia,33, M(C)  ,18(13),1732,2,0.3,25.0,77.8,0.1,0.6,0.0,6.37,0,4,1,0.6,1.2,0,0.4,0.9,0.0,0.5,1.0,1.2,0.8,1.0,0.0,1.2,0.8,0.1,0,DM,"Jul 28, 1989",33,Sweden,€800k
274,Dimitrios Nikolaou,1501,Spezia,24, D(CL)  ,34(2),2964,0,0.3,43.6,82.4,0.1,2.8,0.0,6.36,1,9,1,0.3,0.8,0,0.3,0.6,0.0,0.3,0.5,1.3,0.8,0.8,0.4,2.1,0.3,0.7,0,D,"Aug 13, 1998",24,Greece,€3.50m
275,Daniele Verde,1501,Spezia,27," AM(CLR),FW  ",11(14),997,0,0.7,14.2,76.9,0.8,0.6,0.0,6.33,3,1,0,1.3,0.0,0,0.2,0.6,0.1,0.5,0.7,0.2,0.3,0.1,0.0,0.1,0.2,0.0,0,FW,"Jun 20, 1996",27,Italy,€3.00m
276,Emmanuel Gyasi,1501,Spezia,29," M(LR),FW  ",35,2838,0,0.6,20.6,81.6,0.1,0.2,0.0,6.25,2,10,0,1.0,0.5,0,0.2,1.1,0.7,1.2,2.1,0.7,0.2,1.3,0.1,0.7,0.8,0.2,0,FW,"Jan 11, 1994",29,Ghana,€2.00m
277,Victor Osimhen,276,Napoli,24, FW  ,30(2),2583,4,1.1,11.6,71.0,0.1,0.3,0.0,7.45,26,4,0,4.2,2.1,5,0.8,1.2,1.0,1.5,3.0,0.3,0.2,1.3,0.0,0.9,0.2,0.0,0,FW,"Dec 29, 1998",24,Nigeria,€120.00m
278,Khvicha Kvaratskhelia,276,Napoli,22, AM(CLR)  ,30(4),2541,10,1.6,30.5,83.7,0.4,1.3,0.2,7.43,12,1,0,2.5,0.2,7,2.2,1.3,0.2,1.4,1.9,1.3,0.1,0.6,0.0,0.2,0.8,0.0,0,FW,"Feb 12, 2001",22,Georgia,€85.00m
279,Mário Rui,276,Napoli,32," D(L),M(L)  ",21(1),1763,6,2.1,65.0,84.2,1.6,5.1,0.1,7.09,0,2,1,0.5,0.6,2,0.4,1.4,0.0,0.3,0.5,1.5,0.7,0.9,0.1,0.8,1.0,0.2,0,D,"May 27, 1991",32,Portugal,€8.00m
280,Giovanni Di Lorenzo,276,Napoli,29," D(CLR),M(R)  ",36(1),3257,4,1.3,61.8,86.0,0.2,2.7,0.1,7.04,3,2,0,0.8,1.1,5,0.3,1.0,0.1,0.5,0.6,1.6,0.8,0.8,0.2,1.4,0.6,0.2,0,D,"Aug 4, 1993",29,Italy,€25.00m
281,Stanislav Lobotka,276,Napoli,28, DMC  ,34(4),3113,1,0.4,60.4,94.2,0.0,2.5,0.0,6.87,1,2,0,0.3,0.3,0,0.5,1.4,0.0,0.4,0.7,2.2,0.6,0.7,0.0,0.4,0.8,0.2,0,DM,"Nov 25, 1994",28,Slovakia,€40.00m
282,Amir Rrahmani,276,Napoli,29, D(CL)  ,27(2),2450,1,0.4,74.5,91.4,0.0,5.3,0.0,6.87,2,2,0,0.7,2.3,0,0.1,0.4,0.0,0.1,0.3,1.1,0.5,0.8,0.2,2.6,0.3,0.7,0,D,"Feb 24, 1994",29,Kosovo,€25.00m
283,Hirving Lozano,276,Napoli,27," AM(LR),FW  ",20(12),1614,3,0.9,15.8,81.7,0.7,0.2,0.0,6.77,3,3,0,1.3,0.3,1,1.2,1.0,0.1,0.4,1.2,0.8,0.5,0.8,0.0,0.1,0.4,0.0,0,FW,"Jul 30, 1995",27,Mexico,€25.00m
284,Alex Meret,276,Napoli,26, GK  ,34,3060,0,0.0,23.8,86.0,0.0,3.5,0.0,6.69,0,0,0,0.0,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,GK,"Mar 22, 1997",26,Italy,€18.00m
285,Mathías Olivera,276,Napoli,25," D(L),M(L)  ",17(13),1637,2,0.8,39.5,87.3,0.2,1.1,0.0,6.66,2,2,0,0.3,1.1,3,0.3,0.8,0.1,0.8,0.7,1.3,0.7,0.7,0.2,0.8,0.7,0.1,0,D,"Oct 31, 1997",25,Uruguay,€18.00m
286,Eljif Elmas,276,Napoli,23, M(CLR)  ,14(22),1618,3,0.8,26.9,88.1,0.5,0.6,0.1,6.64,6,5,0,0.9,0.1,1,0.6,0.4,0.1,0.6,0.9,0.7,0.3,0.6,0.0,0.1,0.3,0.1,0,AM,"Sep 24, 1999",23,North Macedonia,€26.00m
287,Matteo Politano,276,Napoli,29," AM(CLR),FW  ",14(13),1168,3,1.3,19.8,81.8,0.6,0.9,0.1,6.6,3,1,0,1.2,0.1,0,0.9,0.8,0.0,0.4,1.1,0.7,0.3,0.4,0.0,0.2,0.5,0.0,0,FW,"Aug 3, 1993",29,Italy,€15.00m
288,Alessandro Zanoli,271,Sampdoria,22," D(R),M(R)  ",16(6),1539,2,0.6,26.0,79.4,0.5,0.7,0.0,6.59,2,3,0,0.7,0.5,1,1.2,0.5,0.0,0.4,0.7,1.0,0.5,0.2,0.0,1.6,0.4,0.7,0,D,"Oct 3, 2000",22,Italy,€6.00m
289,Giacomo Raspadori,276,Napoli,23," AM(CL),FW  ",10(15),903,2,0.7,16.8,80.9,0.3,0.8,0.0,6.44,2,1,0,1.6,0.1,0,0.3,0.5,0.0,0.6,1.2,0.4,0.2,0.3,0.0,0.1,0.2,0.0,0,FW,"Feb 18, 2000",23,Italy,€35.00m
290,Giovanni Simeone,276,Napoli,27," AM(R),FW  ",1(24),389,1,0.2,4.2,73.1,0.0,0.1,0.0,6.28,4,1,0,0.6,0.2,0,0.3,0.4,0.0,0.5,1.1,0.5,0.0,0.3,0.0,0.2,0.2,0.0,0,FW,"Jul 5, 1995",27,Argentina,€15.00m
291,Tanguy Ndombélé,276,Napoli,26, M(C)  ,8(22),793,0,0.3,19.0,87.9,0.0,0.2,0.0,6.24,1,5,0,0.5,0.2,0,0.6,0.8,0.0,0.6,0.9,0.5,0.2,0.5,0.0,0.2,0.1,0.0,0,M,"Dec 28, 1996",26,France,€22.00m
292,Morten Hjulmand,79,Lecce,24, DMC  ,34(1),2963,4,0.7,37.2,79.3,0.1,2.7,0.0,6.82,0,9,1,0.5,1.2,5,0.5,1.1,0.0,0.5,0.8,2.6,2.1,1.7,0.0,1.5,0.9,0.3,0,DM,"Jun 25, 1999",24,Denmark,€15.00m
293,Gabriel Strefezza,79,Lecce,26, M(LR)  ,30(5),2464,4,1.4,21.1,69.1,0.8,1.5,0.1,6.77,8,5,0,2.0,0.5,1,1.0,2.0,0.0,2.0,2.3,1.4,0.5,1.5,0.0,0.3,0.7,0.1,0,FW,"Apr 18, 1997",26,Brazil,€10.00m
294,Federico Baschirotto,79,Lecce,26, D(C)  ,37,3330,0,0.2,37.0,74.1,0.1,3.3,0.0,6.71,3,6,0,0.6,2.5,1,0.1,0.3,0.0,0.1,0.3,1.1,1.0,1.0,0.7,5.0,0.4,0.8,0,D,"Sep 20, 1996",26,Italy,€8.00m
295,Wladimiro Falcone,79,Lecce,28, GK  ,38,3420,0,0.1,26.7,44.8,0.0,6.1,0.0,6.65,0,2,0,0.0,0.3,4,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.3,0.0,0.0,0,GK,"Apr 12, 1995",28,Italy,€5.00m
296,Samuel Umtiti,79,Lecce,29, D(CL)  ,24(1),2115,0,0.1,34.3,83.9,0.0,2.0,0.0,6.62,0,8,0,0.5,1.4,0,0.2,1.1,0.0,0.2,0.3,2.1,1.0,1.3,0.1,3.1,0.3,0.6,0,D,"Nov 14, 1993",29,France,€4.00m
297,Valentin Gendrey,79,Lecce,23, D(R)  ,35(2),3103,2,0.7,27.5,73.6,0.4,0.9,0.0,6.62,0,4,0,0.3,1.3,0,0.4,0.7,0.0,0.3,1.3,2.4,1.0,0.6,0.2,2.1,0.8,0.1,0,D,"Jun 21, 2000",23,France,€4.00m
298,Alexis Blin,79,Lecce,26, DMC  ,26(9),2380,0,0.4,26.1,81.3,0.1,0.8,0.0,6.6,1,8,0,0.6,1.6,1,0.1,0.9,0.0,0.4,1.0,2.0,1.0,1.3,0.1,1.9,1.0,0.4,0,DM,"Sep 16, 1996",26,France,€2.50m
299,Antonino Gallo,79,Lecce,23, D(L)  ,28(4),2486,1,1.2,28.5,69.3,0.8,1.8,0.0,6.53,0,3,1,0.3,0.8,0,0.5,0.5,0.1,0.2,0.7,1.8,0.4,0.4,0.2,2.1,0.6,0.2,2,D,"Jan 5, 2000",23,Italy,€2.50m
300,Assan Ceesay,79,Lecce,29, FW  ,20(14),1818,0,0.2,10.9,58.9,0.1,0.1,0.0,6.43,6,2,0,1.2,1.9,1,0.6,0.8,0.6,0.7,1.9,0.7,0.1,1.1,0.0,0.6,0.2,0.1,0,FW,"Mar 17, 1994",29,The Gambia,€2.50m
301,Federico Di Francesco,79,Lecce,29," M(LR),FW  ",23(13),2040,2,0.7,12.6,72.3,0.2,0.3,0.1,6.37,2,6,0,1.1,0.2,1,0.5,0.9,0.4,0.8,1.6,0.8,0.2,1.2,0.0,0.4,0.3,0.0,0,FW,"Jun 14, 1994",29,Italy,€1.80m
302,Lameck Banda,79,Lecce,22, AM(L)  ,19(17),1637,1,0.4,10.3,73.0,0.1,0.1,0.0,6.36,2,6,0,1.0,0.2,1,1.3,1.0,0.3,1.0,1.9,0.8,0.2,0.9,0.0,0.1,0.7,0.1,0,FW,"Jan 29, 2001",22,Zambia,€4.00m
303,Lorenzo Colombo,79,Lecce,21, FW  ,18(15),1518,2,0.5,9.6,64.4,0.1,0.2,0.0,6.3,5,4,0,1.4,1.2,0,0.3,0.5,0.2,1.2,2.4,0.5,0.1,1.1,0.0,0.2,0.2,0.0,0,FW,"Mar 8, 2002",21,Italy,€5.00m
304,Kristoffer Askildsen,79,Lecce,22, M(C)  ,7(14),724,0,0.3,11.6,63.9,0.2,0.9,0.0,6.21,0,3,0,0.5,1.0,0,0.1,0.3,0.0,0.1,0.6,0.3,0.5,1.0,0.0,0.3,0.3,0.2,0,M,"Jan 9, 2001",22,Norway,€2.00m
